date,cmc_rank,slug,symbol,market_cap,price,circulating_supply,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d
25/10/2014,1,    Bitcoin,        BTC,4662136300,347.27,13425075,18127544,-0.69,-3.13,-11.43
26/10/2014,1,    Bitcoin,        BTC,4763038436,354.7,13428200,11272499,0.17,1.87,-8.55
27/10/2014,1,    Bitcoin,        BTC,4741411025,352.99,13432175,13032974,-0.5,-0.35,-7.93
28/10/2014,1,   Bitcoin,       BTC,4804815425,357.62,13435600,7845885,0.11,1.02,-7.72
29/10/2014,1,    Bitcoin,        BTC,4510176521,335.59,13439500,18192652,-0.65,-6.03,-12.33
30/10/2014,1,   Bitcoin,       BTC,4642192354,345.3,13443750,30177940,0.01,2.4,-3.72
31/10/2014,1,    Bitcoin,        BTC,4549893657,338.32,13448450,12545382,-0.5,-2.1,-5.56
1/11/2014,1,    Bitcoin,        BTC,4382113896,325.75,13452425,16677188,0.19,-3.99,-6.48
2/11/2014,1,   Bitcoin,       BTC,4385292349,325.89,13456275,8603618,-0.2,0.16,-7.99
3/11/2014,1,    Bitcoin,        BTC,4409046585,327.55,13460500,12948461,0.01,0.38,-7.69
4/11/2014,1,    Bitcoin,        BTC,4449938489,330.49,13464575,15655534,0.34,0.95,-7.23
5/11/2014,1,    Bitcoin,        BTC,4572204600,339.49,13468025,19817224,-0.26,2.08,0.28
6/11/2014,1,    Bitcoin,        BTC,4705585167,349.29,13471875,18797040,-0.07,2.86,1.06
7/11/2014,1,    Bitcoin,        BTC,4614263987,342.41,13475650,16834190,0.13,-1.9,0.71
8/11/2014,1,   Bitcoin,       BTC,4656984197,345.49,13479450,8535474,-0.16,0.76,6.16
9/11/2014,1,    Bitcoin,        BTC,4897967439,363.26,13483200,24205562,1.04,5.11,10.72
10/11/2014,1,   Bitcoin,       BTC,4948664448,366.92,13486875,30450148,-0.33,1.6,11.8
11/11/2014,1,    Bitcoin,        BTC,4960235831,367.69,13490100,15838853,0.19,0.11,10.66
12/11/2014,1,    Bitcoin,        BTC,5715426306,423.56,13493750,45783208,1,14.9,24.46
13/11/2014,1,    Bitcoin,        BTC,5678832510,420.74,13497400,58945048,1.02,-1,20.52
14/11/2014,1,    Bitcoin,        BTC,5371043064,397.82,13501250,29589192,-0.02,-4.4,15.78
15/11/2014,1,    Bitcoin,        BTC,5079586606,376.13,13504750,15727469,-0.61,-5.98,8.98
16/11/2014,1,    Bitcoin,        BTC,5239697443,387.88,13508475,11905587,0.02,2.8,8.06
17/11/2014,1,    Bitcoin,        BTC,5234700031,387.41,13512100,41518768,0.04,-0.97,4.84
18/11/2014,1,    Bitcoin,        BTC,5071162744,375.2,13515950,32222458,-0.85,-3.43,1.06
19/11/2014,1,    Bitcoin,        BTC,5144903710,380.55,13519475,18931782,0.67,0.91,-11.56
20/11/2014,1,    Bitcoin,        BTC,4839037242,357.84,13522925,25233192,-0.1,-5.81,-11.95
21/11/2014,1,    Bitcoin,        BTC,4745599245,350.85,13526100,29850060,0.14,-1.28,-11.45
22/11/2014,1,    Bitcoin,        BTC,4774993026,352.92,13529950,15273042,-0.42,0.38,-6.41
23/11/2014,1,    Bitcoin,        BTC,4974536263,367.57,13533475,15151577,-0.58,3.86,-6.37
24/11/2014,1,    Bitcoin,        BTC,5102169024,376.9,13537175,30930096,-0.94,2.25,-2.49
25/11/2014,1,    Bitcoin,        BTC,5082384316,375.35,13540475,25442172,-0.38,-1.18,-0.78
26/11/2014,1,    Bitcoin,        BTC,4989168857,368.37,13543900,18601724,0.42,-1.55,-2.7
27/11/2014,1,   Bitcoin,       BTC,5008055404,369.67,13547375,8748030,0.16,0.23,3.99
28/11/2014,1,    Bitcoin,        BTC,5101284366,376.45,13551125,22946498,-0.86,1.87,6.43
29/11/2014,1,    Bitcoin,        BTC,5089805448,375.49,13555050,15375564,-0.11,-0.52,5.39
30/11/2014,1,   Bitcoin,       BTC,5125963515,378.05,13559050,9194437,0.17,0.77,2.9
1/12/2014,1,    Bitcoin,        BTC,5143440192,379.25,13562300,11762986,-0.24,0.33,-0.92
2/12/2014,1,    Bitcoin,        BTC,5172924302,381.31,13566025,12364148,0.14,0.52,1.48
3/12/2014,1,    Bitcoin,        BTC,5088498697,375.01,13568950,13340072,-0.24,-1.67,1.48
4/12/2014,1,    Bitcoin,        BTC,5016489789,369.6,13572600,14529559,-0.02,-1.65,0.11
5/12/2014,1,    Bitcoin,        BTC,5116363770,376.85,13576500,15181773,-0.13,2.26,-0.2
6/12/2014,1,   Bitcoin,       BTC,5089536655,374.78,13579900,7009321,0.1,-0.56,-0.35
7/12/2014,1,   Bitcoin,       BTC,5094941876,375.09,13583075,6491646,-0.06,0.06,-0.72
8/12/2014,1,    Bitcoin,        BTC,4917296970,361.91,13587125,18898686,-1.05,-3.57,-4.53
9/12/2014,1,    Bitcoin,        BTC,4786889316,352.22,13590675,32915518,0.22,-3.07,-7.7
10/12/2014,1,    Bitcoin,        BTC,4708566046,346.36,13594250,16427741,-0.26,-1.42,-8.1
11/12/2014,1,    Bitcoin,        BTC,4766078552,350.51,13597725,32431340,-0.16,1.21,-5.24
12/12/2014,1,    Bitcoin,        BTC,4795049198,352.54,13601375,16989760,-0.01,0.51,-6.17
13/12/2014,1,    Bitcoin,        BTC,4726096870,347.38,13605150,11675916,-0.09,-1.37,-7.36
14/12/2014,1,    Bitcoin,        BTC,4785248774,351.63,13608675,12415222,0.25,1.35,-6.23
15/12/2014,1,    Bitcoin,        BTC,4700909380,345.35,13612200,17264226,-0.25,-1.67,-4.74
16/12/2014,1,    Bitcoin,        BTC,4453204009,327.06,13615775,30864896,-0.85,-5.35,-6.98
17/12/2014,1,    Bitcoin,        BTC,4355015129,319.78,13618975,37567896,-0.14,-2.9,-7.85
18/12/2014,1,    Bitcoin,        BTC,4241894495,311.4,13622175,39173000,-0.16,-2.81,-11.78
19/12/2014,1,    Bitcoin,        BTC,4330805147,317.84,13625600,23823092,-0.11,2.08,-9.59
20/12/2014,1,    Bitcoin,        BTC,4496946323,329.96,13628925,20856656,0.26,3.94,-4.98
21/12/2014,1,    Bitcoin,        BTC,4373826072,320.84,13632275,15207629,-0.56,-2.47,-8.43
22/12/2014,1,    Bitcoin,        BTC,4525700595,331.89,13636325,22315108,0.46,3.12,-3.6
23/12/2014,1,    Bitcoin,        BTC,4563591668,334.57,13640100,16574166,0.04,0.8,1.1
24/12/2014,1,    Bitcoin,        BTC,4400631477,322.53,13643950,15092343,-0.13,-3.56,1.41
25/12/2014,1,   Bitcoin,       BTC,4353788390,319.01,13647900,9883643,0.12,-0.83,2.47
26/12/2014,1,    Bitcoin,        BTC,4476703828,327.92,13651650,16410472,-0.72,2.87,3.17
27/12/2014,1,    Bitcoin,        BTC,4313268120,315.86,13655500,15185224,-0.06,-3.86,-3.16
28/12/2014,1,    Bitcoin,        BTC,4333395591,317.24,13659700,11676619,0.24,0.31,-1.68
29/12/2014,1,    Bitcoin,        BTC,4272274601,312.67,13663825,12302451,-0.37,-1.64,-5.71
30/12/2014,1,    Bitcoin,        BTC,4247060505,310.74,13667700,12528261,-0.19,-0.87,-7.03
31/12/2014,1,    Bitcoin,        BTC,4377517177,320.19,13671475,13942896,0.77,2.95,-0.6
1/01/2015,1,   Bitcoin,       BTC,4297535254,314.25,13675575,8036547,-0.21,-1.34,-1.4
2/01/2015,1,   Bitcoin,       BTC,4309557148,315.03,13679725,7860647,0,0.26,-3.5
3/01/2015,1,    Bitcoin,        BTC,3846271970,281.08,13683800,33054436,-2.07,-10.78,-10.94
4/01/2015,1,    Bitcoin,        BTC,3616325670,264.2,13688075,55629084,0.94,-7.05,-16.72
5/01/2015,1,    Bitcoin,        BTC,3758100084,274.47,13692000,43962824,0.26,3.64,-12.55
6/01/2015,1,    Bitcoin,        BTC,3919622180,286.19,13695925,23245716,0.47,4.32,-8.09
7/01/2015,1,    Bitcoin,        BTC,4032258854,294.34,13699450,24866796,-0.15,3.26,-7.14
8/01/2015,1,    Bitcoin,        BTC,3882762152,283.35,13703125,19982526,-0.24,-3.66,-9.99
9/01/2015,1,    Bitcoin,        BTC,3980427960,290.41,13706325,18718582,0.11,0.84,-7.76
10/01/2015,1,    Bitcoin,        BTC,3767542156,274.8,13710300,15264258,-0.32,-3.88,-4.43
11/01/2015,1,    Bitcoin,        BTC,3643311966,265.66,13714175,18200762,-0.53,-3.53,-1.14
12/01/2015,1,    Bitcoin,        BTC,3673552165,267.8,13717725,18880252,-0.65,0.3,-2.01
13/01/2015,1,    Bitcoin,        BTC,3099001239,225.86,13720850,72843864,1.08,-15.41,-20.5
14/01/2015,1,    Bitcoin,        BTC,2444375472,178.1,13724525,97638712,2.15,-19.73,-39.16
15/01/2015,1,    Bitcoin,        BTC,2880795649,209.84,13728300,81773464,0.69,16.07,-26.31
16/01/2015,1,    Bitcoin,        BTC,2857544117,208.1,13731775,38420968,0.25,-1.46,-27.42
17/01/2015,1,    Bitcoin,        BTC,2736873990,199.26,13735200,23469722,0.13,-3.87,-27.86
18/01/2015,1,    Bitcoin,        BTC,2889852649,210.34,13739050,30085130,0.13,5.63,-21.45
19/01/2015,1,    Bitcoin,        BTC,2952760256,214.86,13742650,18658270,-0.27,1.68,-17.84
20/01/2015,1,    Bitcoin,        BTC,2904647722,211.31,13745600,24051052,0.11,-1.32,-6.37
21/01/2015,1,    Bitcoin,        BTC,3119676862,226.9,13749325,29924594,0.19,7.28,21.04
22/01/2015,1,    Bitcoin,        BTC,3209959629,233.41,13752700,33544624,0.65,2.92,9.58
23/01/2015,1,    Bitcoin,        BTC,3203430201,232.88,13755800,24621712,0.18,0.34,12.36
24/01/2015,1,    Bitcoin,        BTC,3410112173,247.85,13758950,24782498,0.69,6.7,25.33
25/01/2015,1,   Bitcoin,       BTC,3491684707,253.72,13762075,33582724,0.38,2.75,19.81
26/01/2015,1,     Bitcoin,         BTC,3764413485,273.47,13765225,106793816,0.69,6.27,28.61
27/01/2015,1,    Bitcoin,        BTC,3627765634,263.48,13768900,44399020,0.12,-2.22,24.02
28/01/2015,1,    Bitcoin,        BTC,3221725804,233.91,13773075,44352176,0.41,-11.34,3.53
29/01/2015,1,    Bitcoin,        BTC,3217147160,233.51,13777175,32213428,0.56,-0.16,1.42
30/01/2015,1,    Bitcoin,        BTC,3120278074,226.43,13780600,26605192,-0.95,-2.91,-2.59
31/01/2015,1,    Bitcoin,        BTC,2997693635,217.46,13784775,23348244,-2.26,-4.55,-12.23
1/02/2015,1,    Bitcoin,        BTC,3129632210,226.97,13788650,29128458,-0.02,3.72,-13.27
2/02/2015,1,    Bitcoin,        BTC,3285800937,238.23,13792600,30612104,1.73,4.75,-10.3
3/02/2015,1,    Bitcoin,        BTC,3135349632,227.27,13795800,40783736,-0.65,-4.17,-13.15
4/02/2015,1,    Bitcoin,        BTC,3130517787,226.85,13799775,26594280,0.79,-0.43,-3.98
5/02/2015,1,    Bitcoin,        BTC,2996941860,217.11,13803750,22516392,-0.06,-4.08,-7.36
6/02/2015,1,    Bitcoin,        BTC,3069080172,222.27,13808125,24435312,-0.6,2.19,-2.35
7/02/2015,1,    Bitcoin,        BTC,3145767737,227.75,13812100,21604244,-0.24,2.11,3.04
8/02/2015,1,    Bitcoin,        BTC,3086540935,223.41,13815450,17145218,-0.02,-1.81,-1.71
9/02/2015,1,    Bitcoin,        BTC,3041800624,220.11,13819450,27791300,-0.27,-1.42,-5.68
10/02/2015,1,    Bitcoin,        BTC,3038844720,219.84,13823075,21115130,-0.36,-0.18,-3.71
11/02/2015,1,    Bitcoin,        BTC,3030673909,219.18,13827025,17201936,0.16,-0.57,-3.03
12/02/2015,1,    Bitcoin,        BTC,3066989261,221.76,13830000,15206232,-0.11,1.3,1.7
13/02/2015,1,    Bitcoin,        BTC,3256810313,235.43,13833650,42744424,-0.12,6.11,5.2
14/02/2015,1,    Bitcoin,        BTC,3560711801,257.32,13837650,49732548,-0.54,8.81,13.48
15/02/2015,1,    Bitcoin,        BTC,3250247205,234.83,13841125,56552380,0.94,-8.91,5.31
16/02/2015,1,    Bitcoin,        BTC,3237580454,233.84,13845075,28153694,-0.97,0.31,6.21
17/02/2015,1,    Bitcoin,        BTC,3373700471,243.61,13848800,27363134,0.53,3.88,10.19
18/02/2015,1,    Bitcoin,        BTC,3273812740,236.33,13852950,25200784,0.69,-2.74,7.82
19/02/2015,1,    Bitcoin,        BTC,3329630575,240.28,13857125,18270526,-0.19,1.98,8.18
20/02/2015,1,    Bitcoin,        BTC,3379035119,243.78,13861050,23876678,-0.14,1.2,2.76
21/02/2015,1,    Bitcoin,        BTC,3390367720,244.53,13864625,12284183,-1.79,0.21,-4.14
22/02/2015,1,    Bitcoin,        BTC,3272632781,235.98,13868425,19527024,0.08,-4.38,1.02
23/02/2015,1,    Bitcoin,        BTC,3313903994,238.89,13871950,16399974,-0.21,1.2,1.38
24/02/2015,1,    Bitcoin,        BTC,3312483772,238.73,13875175,14200373,-0.06,-0.24,-1.67
25/02/2015,1,    Bitcoin,        BTC,3295872654,237.47,13879125,11496199,0.03,-0.62,0.9
26/02/2015,1,    Bitcoin,        BTC,3282272534,236.43,13882875,13619410,-0.09,-0.45,-1.95
27/02/2015,1,    Bitcoin,        BTC,3524815128,253.83,13886650,44013852,-0.56,7.29,4.12
28/02/2015,1,    Bitcoin,        BTC,3531770072,254.26,13890250,13949318,0.16,0.21,3.47
1/03/2015,1,    Bitcoin,        BTC,3615184872,260.2,13893750,25213656,0.2,2.47,10.31
2/03/2015,1,    Bitcoin,        BTC,3831179570,275.67,13897700,40465680,1.14,6.12,15.47
3/03/2015,1,    Bitcoin,        BTC,3916111011,281.7,13901600,50461280,-0.67,2.69,18.06
4/03/2015,1,    Bitcoin,        BTC,3797381975,273.09,13905150,41383024,0.25,-3.47,15.13
5/03/2015,1,    Bitcoin,        BTC,3841199003,276.18,13908425,41302368,-0.24,1.14,15.28
6/03/2015,1,    Bitcoin,        BTC,3794158053,272.72,13912125,28918882,-0.07,-1.37,7.65
7/03/2015,1,    Bitcoin,        BTC,3844347372,276.26,13915650,17825920,0.32,1.27,8.97
8/03/2015,1,    Bitcoin,        BTC,3818877841,274.35,13919525,22067934,0.05,-0.68,7.14
9/03/2015,1,    Bitcoin,        BTC,4032245451,289.61,13923150,59178184,0.22,5.59,6.32
10/03/2015,1,    Bitcoin,        BTC,4063307736,291.76,13926875,67770808,-0.54,0.46,3.6
11/03/2015,1,    Bitcoin,        BTC,4128800794,296.38,13930800,33963876,0.03,1.42,8.12
12/03/2015,1,    Bitcoin,        BTC,4101530521,294.35,13934025,32585212,0,-0.6,7.38
13/03/2015,1,    Bitcoin,        BTC,3976953821,285.34,13937725,31421462,-1.1,-3.05,4.76
14/03/2015,1,    Bitcoin,        BTC,3929753390,281.88,13941000,22612318,-0.28,-1.44,1.92
15/03/2015,1,    Bitcoin,        BTC,3993635126,286.39,13944575,11970086,0.22,1.53,4.03
16/03/2015,1,    Bitcoin,        BTC,4053195269,290.59,13948025,21516060,-0.09,1.56,-0.37
17/03/2015,1,    Bitcoin,        BTC,3983144988,285.51,13951225,21497168,0.14,-1.72,-2.53
18/03/2015,1,    Bitcoin,        BTC,3576667665,256.3,13955075,57007980,0.53,-10.08,-13.24
19/03/2015,1,    Bitcoin,        BTC,3642157517,260.93,13958475,52731976,-0.31,2.55,-11.43
20/03/2015,1,    Bitcoin,        BTC,3654510981,261.75,13961875,18456734,-0.15,0.13,-8.58
21/03/2015,1,    Bitcoin,        BTC,3631424557,260.02,13965675,17130100,0.03,-0.56,-8.07
22/03/2015,1,    Bitcoin,        BTC,3743197248,267.96,13969225,18438098,-0.32,3.05,-6.82
23/03/2015,1,    Bitcoin,        BTC,3727115895,266.74,13972825,22811862,0,-0.72,-8.27
24/03/2015,1,    Bitcoin,        BTC,3432717531,245.59,13977150,40073720,-1.18,-7.87,-13.99
25/03/2015,1,    Bitcoin,        BTC,3442125957,246.2,13981200,35866860,0,-0.37,-4.17
26/03/2015,1,    Bitcoin,        BTC,3475708176,248.53,13984925,25729952,0.03,1,-4.8
27/03/2015,1,    Bitcoin,        BTC,3455737131,247.03,13989175,17274924,-0.46,-0.58,-5.46
28/03/2015,1,    Bitcoin,        BTC,3537377833,252.8,13992900,16040933,-0.09,2.06,-2.74
29/03/2015,1,    Bitcoin,        BTC,3397186865,242.71,13996725,21699370,-0.16,-3.99,-9.14
30/03/2015,1,    Bitcoin,        BTC,3465417144,247.53,14000225,23009600,0.13,1.97,-6.9
31/03/2015,1,    Bitcoin,        BTC,3420119293,244.22,14004000,22671982,-0.16,-1.36,-1.22
1/04/2015,1,    Bitcoin,        BTC,3463621235,247.27,14007325,22877226,0.31,1.17,0.73
2/04/2015,1,    Bitcoin,        BTC,3544972446,253,14011475,26272618,0.2,2.41,1.67
3/04/2015,1,    Bitcoin,        BTC,3564352141,254.32,14015125,23146650,0.16,0.62,2.23
4/04/2015,1,    Bitcoin,        BTC,3556553313,253.7,14018925,12493518,-0.04,-0.25,1.04
5/04/2015,1,    Bitcoin,        BTC,3654266205,260.6,14022625,19649152,0.06,2.72,6.75
6/04/2015,1,    Bitcoin,        BTC,3583459918,255.49,14025750,20034226,-0.31,-1.94,3.12
7/04/2015,1,    Bitcoin,        BTC,3552018307,253.18,14029600,18467430,-0.22,-0.96,3.67
8/04/2015,1,    Bitcoin,        BTC,3438324248,245.02,14032725,30086442,-0.14,-3.34,-0.67
9/04/2015,1,    Bitcoin,        BTC,3420244593,243.68,14036050,21643516,0.09,-0.69,-3.61
10/04/2015,1,    Bitcoin,        BTC,3314410083,236.07,14039825,28882014,0.36,-3.05,-7.17
11/04/2015,1,    Bitcoin,        BTC,3321973857,236.55,14043325,16365229,0.15,0.46,-6.58
12/04/2015,1,    Bitcoin,        BTC,3317123015,236.15,14046525,12387948,-0.05,-0.17,-8.97
13/04/2015,1,    Bitcoin,        BTC,3155542061,224.59,14050450,31181826,-0.4,-4.81,-11.8
14/04/2015,1,    Bitcoin,        BTC,3080095245,219.16,14054175,31718990,0.28,-2.51,-13.65
15/04/2015,1,    Bitcoin,        BTC,3146461068,223.83,14057200,22562014,0.38,2.16,-8.78
16/04/2015,1,    Bitcoin,        BTC,3213881063,228.57,14060650,24805372,-0.23,2.04,-5.95
17/04/2015,1,    Bitcoin,        BTC,3134567488,222.88,14063825,20429818,-0.08,-2.56,-5.52
18/04/2015,1,    Bitcoin,        BTC,3142052836,223.36,14067450,12939043,0.02,0.12,-5.67
19/04/2015,1,    Bitcoin,        BTC,3132227161,222.6,14071100,15021493,-0.29,-0.39,-5.68
20/04/2015,1,    Bitcoin,        BTC,3161605832,224.63,14074950,18364696,-0.1,0.78,0.15
21/04/2015,1,    Bitcoin,        BTC,3312303143,235.27,14078775,24977960,0.78,4.58,7.24
22/04/2015,1,    Bitcoin,        BTC,3297795801,234.18,14082550,23847852,0.09,0.03,4.74
23/04/2015,1,    Bitcoin,        BTC,3330762430,236.46,14085825,17035992,0.59,1.08,3.44
24/04/2015,1,    Bitcoin,        BTC,3258316960,231.27,14088900,21448658,-0.08,-1.87,3.55
25/04/2015,1,    Bitcoin,        BTC,3190502150,226.39,14092975,13957248,-0.07,-2.21,1.28
26/04/2015,1,    Bitcoin,        BTC,3093210382,219.43,14096600,28943704,0.06,-3.12,-1.87
27/04/2015,1,    Bitcoin,        BTC,3232941926,229.29,14100025,38573972,-0.08,4.62,1.97
28/04/2015,1,    Bitcoin,        BTC,3185428640,225.86,14103850,21469158,0.17,-1.42,-2.92
29/04/2015,1,    Bitcoin,        BTC,3185476714,225.81,14107025,18936496,0.08,0.02,-3.78
30/04/2015,1,    Bitcoin,        BTC,3332098440,236.15,14110375,33818616,-0.2,4.65,0.65
1/05/2015,1,    Bitcoin,        BTC,3275581427,232.08,14114050,18815292,-0.75,-1.75,0.44
2/05/2015,1,    Bitcoin,        BTC,3316685274,234.93,14117750,12535527,-0.11,0.72,4.84
3/05/2015,1,    Bitcoin,        BTC,3394163164,240.36,14121275,18494118,0.06,2.38,9.71
4/05/2015,1,    Bitcoin,        BTC,3376004547,239.02,14124450,21223426,0.3,-0.43,5.42
5/05/2015,1,    Bitcoin,        BTC,3335979567,236.12,14128250,23929130,0.01,-1.08,4.85
6/05/2015,1,    Bitcoin,        BTC,3247356027,229.78,14132325,29587162,-0.07,-2.7,1.73
7/05/2015,1,    Bitcoin,        BTC,3354919438,237.33,14135875,29064402,-0.36,3.19,0.36
8/05/2015,1,    Bitcoin,        BTC,3448124449,243.86,14139575,27445474,-0.26,2.65,4.2
9/05/2015,1,    Bitcoin,        BTC,3420187237,241.83,14142850,19790502,-0.49,-1.07,2.75
10/05/2015,1,    Bitcoin,        BTC,3399248766,240.3,14146075,15019138,-0.25,-0.7,-0.12
11/05/2015,1,    Bitcoin,        BTC,3426522588,242.16,14149975,20892342,0.06,0.57,1.72
12/05/2015,1,    Bitcoin,        BTC,3412639376,241.11,14153775,19282574,-0.37,-0.45,2.43
13/05/2015,1,    Bitcoin,        BTC,3346581808,236.38,14157825,27180094,0.07,-2.23,2.07
14/05/2015,1,    Bitcoin,        BTC,3355316262,236.93,14161675,24413654,0.03,0.27,-0.26
15/05/2015,1,    Bitcoin,        BTC,3365752851,237.61,14165325,16329431,0.11,0.25,-2.97
16/05/2015,1,    Bitcoin,        BTC,3345972012,236.15,14168650,11089721,-0.07,-0.56,-2.21
17/05/2015,1,    Bitcoin,        BTC,3356177230,236.8,14172925,11134279,-0.04,0.21,-1.52
18/05/2015,1,    Bitcoin,        BTC,3304945005,233.13,14176525,16780266,-0.07,-1.5,-3.65
19/05/2015,1,    Bitcoin,        BTC,3288954456,231.95,14179750,14241944,-0.01,-0.55,-4.09
20/05/2015,1,    Bitcoin,        BTC,3319171194,234.02,14183400,15499395,0.2,0.84,-1.88
21/05/2015,1,    Bitcoin,        BTC,3338889748,235.34,14187275,15108911,-0.03,0.65,-0.71
22/05/2015,1,    Bitcoin,        BTC,3410717238,240.35,14190725,27002988,0.01,2.09,1.28
23/05/2015,1,    Bitcoin,        BTC,3390430421,238.87,14193525,14605044,0.01,-0.53,1.02
24/05/2015,1,    Bitcoin,        BTC,3420840510,240.95,14197150,11508005,-0.13,0.75,1.78
25/05/2015,1,    Bitcoin,        BTC,3367131019,237.11,14200700,14423853,-0.03,-1.58,1.35
26/05/2015,1,    Bitcoin,        BTC,3368071962,237.12,14204300,16424960,0,-0.06,2.06
27/05/2015,1,    Bitcoin,        BTC,3371256961,237.28,14207750,18837024,0.04,0.06,1.43
28/05/2015,1,    Bitcoin,        BTC,3373815074,237.41,14211050,13829595,0.03,0.11,0.73
29/05/2015,1,    Bitcoin,        BTC,3370297567,237.1,14214900,14804997,0.03,-0.13,-1.29
30/05/2015,1,    Bitcoin,        BTC,3317771400,233.35,14218300,14098635,0.19,-1.55,-2.58
31/05/2015,1,    Bitcoin,        BTC,3273749733,230.19,14221975,14730798,0.12,-1.24,-4.48
1/06/2015,1,    Bitcoin,        BTC,3171169614,222.93,14225225,26090512,0.13,-3.15,-6.03
2/06/2015,1,    Bitcoin,        BTC,3212966431,225.8,14229050,20458970,-0.02,1.34,-4.91
3/06/2015,1,    Bitcoin,        BTC,3214775712,225.87,14232600,17752434,-0.1,-0.02,-4.78
4/06/2015,1,    Bitcoin,        BTC,3193508705,224.32,14236125,14728070,-0.12,-0.7,-5.5
5/06/2015,1,    Bitcoin,        BTC,3203216253,224.95,14239575,18056478,-0.01,0.29,-4.98
6/06/2015,1,    Bitcoin,        BTC,3213719463,225.62,14244025,11131499,0.23,0.28,-3.12
7/06/2015,1,    Bitcoin,        BTC,3175550845,222.88,14247725,13318405,-0.23,-1.17,-3.51
8/06/2015,1,    Bitcoin,        BTC,3256356818,228.49,14251675,23378408,-0.12,2.24,2.59
9/06/2015,1,    Bitcoin,        BTC,3265172294,229.05,14255425,28353116,-0.05,0.21,1.31
10/06/2015,1,    Bitcoin,        BTC,3262639450,228.8,14259625,15904833,-0.01,-0.11,1.2
11/06/2015,1,    Bitcoin,        BTC,3276295885,229.71,14263050,14415981,0.09,0.35,2.3
12/06/2015,1,    Bitcoin,        BTC,3281055900,229.98,14266600,14017692,-0.14,0.13,2.2
13/06/2015,1,    Bitcoin,        BTC,3316503387,232.4,14270550,13305313,0.02,1.09,3.07
14/06/2015,1,    Bitcoin,        BTC,3333660699,233.54,14274275,12165932,0.16,0.51,4.49
15/06/2015,1,    Bitcoin,        BTC,3381329381,236.82,14277875,19912058,0.04,1.44,3.64
16/06/2015,1,    Bitcoin,        BTC,3582989175,250.9,14280825,41612016,0.57,6.05,9.49
17/06/2015,1,    Bitcoin,        BTC,3560949415,249.28,14284725,43858392,0.76,-0.2,8.8
